label,flattened_images
surprise,[209 209 209 ... 225 225 225]
surprise,[254 254 254 ...  72  72  72]
surprise,[254 254 254 ... 156 156 156]
surprise,[173 173 173 ... 193 193 193]
surprise,[ 62  62  62 ... 253 253 253]
surprise,[189 189 189 ...  89  89  89]
surprise,[ 24  24  24 ... 145 145 145]
surprise,[226 226 226 ... 183 183 183]
surprise,[255 255 255 ... 200 200 200]
surprise,[187 187 187 ... 201 201 201]
surprise,[138 138 138 ...  26  26  26]
surprise,[234 234 234 ...  86  86  86]
surprise,[251 251 251 ... 229 229 229]
surprise,[253 253 253 ... 189 189 189]
surprise,[239 239 239 ...  64  64  64]
surprise,[235 235 235 ...  76  76  76]
surprise,[101 101 101 ... 176 176 176]
surprise,[213 213 213 ...  44  44  44]
surprise,[205 205 205 ...  11  11  11]
surprise,[208 208 208 ... 227 227 227]
surprise,[252 252 252 ... 255 255 255]
surprise,[252 252 252 ... 255 255 255]
surprise,[221 221 221 ... 196 196 196]
surprise,[68 68 68 ... 50 50 50]
surprise,[22 22 22 ... 61 61 61]
surprise,[149 149 149 ... 239 239 239]
surprise,[156 156 156 ...   1   1   1]
surprise,[255 255 255 ... 240 240 240]
surprise,[234 234 234 ... 194 194 194]
surprise,[74 74 74 ... 93 93 93]
surprise,[238 238 238 ... 213 213 213]
surprise,[177 177 177 ... 177 177 177]
surprise,[238 238 238 ... 176 176 176]
surprise,[197 197 197 ...  32  32  32]
surprise,[255 255 255 ... 237 237 237]
surprise,[ 9  9  9 ... 35 35 35]
surprise,[221 221 221 ...  23  23  23]
surprise,[255 255 255 ... 245 245 245]
surprise,[255 255 255 ... 148 148 148]
surprise,[113 113 113 ... 119 119 119]
surprise,[232 232 232 ... 206 206 206]
surprise,[141 141 141 ... 100 100 100]
surprise,[160 160 160 ... 177 177 177]
surprise,[75 75 75 ... 86 86 86]
surprise,[ 62  62  62 ... 203 203 203]
surprise,[112 112 112 ...  54  54  54]
surprise,[142 142 142 ... 101 101 101]
surprise,[15 15 15 ... 26 26 26]
surprise,[ 46  46  46 ... 173 173 173]
surprise,[204 204 204 ... 183 183 183]
surprise,[255 255 255 ... 250 250 250]
surprise,[188 188 188 ...  86  86  86]
surprise,[248 248 248 ... 162 162 162]
surprise,[124 124 124 ... 216 216 216]
surprise,[251 251 251 ... 101 101 101]
surprise,[174 174 174 ... 197 197 197]
surprise,[ 98  98  98 ... 173 173 173]
surprise,[234 234 234 ... 194 194 194]
surprise,[136 136 136 ... 165 165 165]
surprise,[159 159 159 ... 224 224 224]
surprise,[151 151 151 ... 124 124 124]
surprise,[121 121 121 ...  20  20  20]
surprise,[55 55 55 ... 79 79 79]
surprise,[26 26 26 ... 28 28 28]
surprise,[255 255 255 ... 191 191 191]
surprise,[135 135 135 ... 167 167 167]
surprise,[ 94  94  94 ... 138 138 138]
surprise,[155 155 155 ... 246 246 246]
surprise,[219 219 219 ... 182 182 182]
surprise,[218 218 218 ... 252 252 252]
surprise,[250 250 250 ... 145 145 145]
surprise,[205 205 205 ... 213 213 213]
surprise,[232 232 232 ... 186 186 186]
surprise,[ 11  11  11 ... 166 166 166]
surprise,[248 248 248 ...  31  31  31]
surprise,[208 208 208 ... 229 229 229]
surprise,[227 227 227 ... 135 135 135]
surprise,[132 132 132 ... 118 118 118]
surprise,[ 78  78  78 ... 132 132 132]
surprise,[ 0  0  0 ... 20 20 20]
surprise,[254 254 254 ...   5   5   5]
surprise,[ 30  30  30 ... 171 171 171]
surprise,[ 56  56  56 ... 139 139 139]
surprise,[254 254 254 ... 156 156 156]
surprise,[61 61 61 ... 21 21 21]
surprise,[232 232 232 ... 248 248 248]
surprise,[206 206 206 ... 214 214 214]
surprise,[255 255 255 ... 254 254 254]
surprise,[47 47 47 ...  8  8  8]
surprise,[64 64 64 ... 55 55 55]
surprise,[111 111 111 ...  55  55  55]
surprise,[255 255 255 ...   2   2   2]
surprise,[155 155 155 ... 155 155 155]
surprise,[255 255 255 ... 255 255 255]
surprise,[ 25  25  25 ... 127 127 127]
surprise,[ 94  94  94 ... 167 167 167]
surprise,[247 247 247 ... 223 223 223]
surprise,[109 109 109 ... 114 114 114]
surprise,[ 7  7  7 ... 61 61 61]
surprise,[58 58 58 ...  4  4  4]
surprise,[98 98 98 ... 39 39 39]
surprise,[135 135 135 ... 196 196 196]
surprise,[172 172 172 ... 100 100 100]
surprise,[224 224 224 ... 255 255 255]
surprise,[191 191 191 ...   7   7   7]
surprise,[124 124 124 ... 176 176 176]
surprise,[255 255 255 ... 179 179 179]
surprise,[101 101 101 ...  58  58  58]
surprise,[255 255 255 ...  26  26  26]
surprise,[253 253 253 ... 254 254 254]
surprise,[152 152 152 ... 155 155 155]
surprise,[125 125 125 ... 251 251 251]
surprise,[255 255 255 ...  86  86  86]
surprise,[35 35 35 ...  6  6  6]
surprise,[143 143 143 ... 234 234 234]
surprise,[218 218 218 ... 226 226 226]
surprise,[ 48  48  48 ... 218 218 218]
surprise,[ 91  91  91 ... 255 255 255]
surprise,[254 254 254 ... 160 160 160]
surprise,[211 211 211 ... 230 230 230]
surprise,[31 31 31 ... 35 35 35]
surprise,[212 212 212 ... 228 228 228]
surprise,[84 84 84 ...  9  9  9]
surprise,[95 95 95 ... 40 40 40]
surprise,[255 255 255 ... 255 255 255]
surprise,[245 245 245 ... 137 137 137]
surprise,[ 64  64  64 ... 216 216 216]
surprise,[14 14 14 ... 48 48 48]
surprise,[ 60  60  60 ... 179 179 179]
surprise,[254 254 254 ... 254 254 254]
surprise,[255 255 255 ... 255 255 255]
surprise,[255 255 255 ...  74  74  74]
surprise,[218 218 218 ...  37  37  37]
surprise,[ 36  36  36 ... 159 159 159]
surprise,[149 149 149 ...  86  86  86]
surprise,[ 50  50  50 ... 163 163 163]
surprise,[148 148 148 ... 116 116 116]
surprise,[239 239 239 ... 208 208 208]
surprise,[ 76  76  76 ... 215 215 215]
surprise,[255 255 255 ... 225 225 225]
surprise,[255 255 255 ... 148 148 148]
surprise,[89 89 89 ...  7  7  7]
surprise,[135 135 135 ... 220 220 220]
surprise,[254 254 254 ...  82  82  82]
surprise,[252 252 252 ... 154 154 154]
surprise,[ 52  52  52 ... 245 245 245]
surprise,[ 89  89  89 ... 103 103 103]
surprise,[253 253 253 ...  79  79  79]
surprise,[242 242 242 ...  23  23  23]
surprise,[ 79  79  79 ... 104 104 104]
surprise,[210 210 210 ... 176 176 176]
surprise,[160 160 160 ...  83  83  83]
surprise,[255 255 255 ... 242 242 242]
surprise,[ 2  2  2 ... 48 48 48]
surprise,[129 129 129 ...  66  66  66]
surprise,[222 222 222 ... 226 226 226]
surprise,[111 111 111 ...  97  97  97]
surprise,[ 65  65  65 ... 167 167 167]
surprise,[237 237 237 ...  60  60  60]
surprise,[ 11  11  11 ... 253 253 253]
surprise,[178 178 178 ...  17  17  17]
surprise,[ 1  1  1 ... 40 40 40]
surprise,[104 104 104 ... 169 169 169]
surprise,[131 131 131 ... 190 190 190]
surprise,[159 159 159 ...  14  14  14]
surprise,[63 63 63 ... 21 21 21]
surprise,[107 107 107 ... 150 150 150]
surprise,[148 148 148 ... 209 209 209]
surprise,[46 46 46 ... 14 14 14]
surprise,[57 57 57 ... 23 23 23]
surprise,[133 133 133 ... 143 143 143]
surprise,[251 251 251 ... 255 255 255]
surprise,[255 255 255 ... 144 144 144]
surprise,[ 36  36  36 ... 150 150 150]
surprise,[203 203 203 ...  92  92  92]
surprise,[22 22 22 ... 13 13 13]
surprise,[141 141 141 ... 148 148 148]
surprise,[55 55 55 ... 27 27 27]
surprise,[254 254 254 ...  34  34  34]
surprise,[53 53 53 ... 17 17 17]
surprise,[95 95 95 ... 40 40 40]
surprise,[213 213 213 ...  83  83  83]
surprise,[118 118 118 ...   5   5   5]
surprise,[174 174 174 ...   4   4   4]
surprise,[133 133 133 ...  50  50  50]
surprise,[ 64  64  64 ... 227 227 227]
surprise,[ 4  4  4 ... 96 96 96]
surprise,[205 205 205 ... 133 133 133]
surprise,[204 204 204 ...  39  39  39]
surprise,[52 52 52 ...  7  7  7]
surprise,[255 255 255 ... 197 197 197]
surprise,[ 59  59  59 ... 139 139 139]
surprise,[ 35  35  35 ... 186 186 186]
surprise,[152 152 152 ... 163 163 163]
surprise,[ 38  38  38 ... 220 220 220]
surprise,[253 253 253 ... 159 159 159]
surprise,[ 85  85  85 ... 219 219 219]
surprise,[102 102 102 ... 162 162 162]
surprise,[ 25  25  25 ... 157 157 157]
surprise,[209 209 209 ... 120 120 120]
surprise,[125 125 125 ... 217 217 217]
surprise,[255 255 255 ... 255 255 255]
surprise,[ 82  82  82 ... 108 108 108]
surprise,[  8   8   8 ... 205 205 205]
surprise,[199 199 199 ...  62  62  62]
surprise,[244 244 244 ... 253 253 253]
surprise,[193 193 193 ... 138 138 138]
surprise,[20 20 20 ... 28 28 28]
surprise,[241 241 241 ...  41  41  41]
surprise,[229 229 229 ... 212 212 212]
surprise,[84 84 84 ... 14 14 14]
surprise,[56 56 56 ... 44 44 44]
surprise,[129 129 129 ...  29  29  29]
surprise,[125 125 125 ... 172 172 172]
surprise,[45 45 45 ... 87 87 87]
surprise,[237 237 237 ...  10  10  10]
surprise,[255 255 255 ...  70  70  70]
surprise,[ 24  24  24 ... 222 222 222]
surprise,[142 142 142 ... 224 224 224]
surprise,[255 255 255 ... 130 130 130]
surprise,[254 254 254 ...  62  62  62]
surprise,[16 16 16 ... 19 19 19]
surprise,[130 130 130 ... 153 153 153]
surprise,[254 254 254 ... 196 196 196]
surprise,[61 61 61 ... 44 44 44]
surprise,[ 22  22  22 ... 139 139 139]
surprise,[135 135 135 ... 230 230 230]
surprise,[246 246 246 ... 130 130 130]
surprise,[ 70  70  70 ... 168 168 168]
surprise,[235 235 235 ... 197 197 197]
surprise,[145 145 145 ... 210 210 210]
surprise,[ 91  91  91 ... 157 157 157]
surprise,[201 201 201 ...  38  38  38]
surprise,[193 193 193 ... 197 197 197]
surprise,[124 124 124 ... 212 212 212]
surprise,[254 254 254 ... 227 227 227]
surprise,[234 234 234 ... 122 122 122]
surprise,[117 117 117 ... 238 238 238]
surprise,[138 138 138 ... 207 207 207]
surprise,[251 251 251 ... 219 219 219]
surprise,[121 121 121 ...  20  20  20]
surprise,[253 253 253 ...  85  85  85]
surprise,[244 244 244 ... 206 206 206]
surprise,[56 56 56 ... 10 10 10]
surprise,[186 186 186 ... 255 255 255]
surprise,[ 11  11  11 ... 167 167 167]
surprise,[207 207 207 ...   2   2   2]
surprise,[70 70 70 ...  0  0  0]
surprise,[208 208 208 ...  31  31  31]
surprise,[254 254 254 ... 219 219 219]
surprise,[ 7  7  7 ... 86 86 86]
surprise,[255 255 255 ... 190 190 190]
surprise,[197 197 197 ...  32  32  32]
surprise,[108 108 108 ... 219 219 219]
surprise,[ 33  33  33 ... 133 133 133]
surprise,[254 254 254 ...   5   5   5]
surprise,[195 195 195 ...  19  19  19]
surprise,[175 175 175 ... 190 190 190]
surprise,[204 204 204 ... 102 102 102]
surprise,[252 252 252 ... 176 176 176]
surprise,[139 139 139 ...  99  99  99]
surprise,[255 255 255 ... 152 152 152]
surprise,[254 254 254 ... 252 252 252]
surprise,[ 21  21  21 ... 108 108 108]
surprise,[26 26 26 ... 89 89 89]
surprise,[202 202 202 ... 120 120 120]
surprise,[ 23  23  23 ... 252 252 252]
surprise,[252 252 252 ... 225 225 225]
surprise,[202 202 202 ... 155 155 155]
surprise,[75 75 75 ... 60 60 60]
surprise,[196 196 196 ... 179 179 179]
surprise,[255 255 255 ...  71  71  71]
surprise,[ 85  85  85 ... 217 217 217]
surprise,[255 255 255 ... 255 255 255]
surprise,[195 195 195 ...  20  20  20]
surprise,[254 254 254 ... 254 254 254]
surprise,[205 205 205 ... 242 242 242]
surprise,[  9   9   9 ... 158 158 158]
surprise,[36 36 36 ... 89 89 89]
surprise,[254 254 254 ... 137 137 137]
surprise,[121 121 121 ... 182 182 182]
surprise,[ 78  78  78 ... 255 255 255]
surprise,[255 255 255 ... 198 198 198]
surprise,[45 45 45 ... 32 32 32]
surprise,[133 133 133 ... 255 255 255]
surprise,[ 52  52  52 ... 185 185 185]
surprise,[214 214 214 ... 194 194 194]
surprise,[255 255 255 ... 251 251 251]
surprise,[255 255 255 ... 200 200 200]
surprise,[ 71  71  71 ... 231 231 231]
surprise,[253 253 253 ... 253 253 253]
surprise,[253 253 253 ...  37  37  37]
surprise,[128 128 128 ... 245 245 245]
surprise,[197 197 197 ... 170 170 170]
surprise,[102 102 102 ...  56  56  56]
surprise,[ 47  47  47 ... 254 254 254]
surprise,[254 254 254 ...  96  96  96]
surprise,[ 0  0  0 ... 95 95 95]
surprise,[134 134 134 ... 238 238 238]
surprise,[144 144 144 ... 236 236 236]
surprise,[198 198 198 ... 205 205 205]
surprise,[72 72 72 ... 22 22 22]
surprise,[255 255 255 ... 235 235 235]
surprise,[250 250 250 ... 255 255 255]
surprise,[64 64 64 ... 32 32 32]
surprise,[75 75 75 ... 32 32 32]
surprise,[255 255 255 ... 233 233 233]
surprise,[199 199 199 ... 204 204 204]
surprise,[128 128 128 ...  58  58  58]
surprise,[232 232 232 ... 186 186 186]
surprise,[ 64  64  64 ... 180 180 180]
surprise,[ 0  0  0 ... 66 66 66]
surprise,[ 54  54  54 ... 217 217 217]
surprise,[38 38 38 ... 98 98 98]
surprise,[208 208 208 ... 125 125 125]
surprise,[239 239 239 ...  55  55  55]
surprise,[100 100 100 ... 127 127 127]
surprise,[136 136 136 ...  41  41  41]
surprise,[74 74 74 ... 93 93 93]
surprise,[102 102 102 ... 162 162 162]
surprise,[204 204 204 ...  69  69  69]
surprise,[ 79  79  79 ... 104 104 104]
surprise,[254 254 254 ... 255 255 255]
surprise,[  6   6   6 ... 254 254 254]
surprise,[245 245 245 ... 162 162 162]
surprise,[ 20  20  20 ... 192 192 192]
surprise,[84 84 84 ... 79 79 79]
surprise,[152 152 152 ... 106 106 106]
surprise,[103 103 103 ... 215 215 215]
surprise,[ 38  38  38 ... 158 158 158]
surprise,[254 254 254 ... 254 254 254]
surprise,[255 255 255 ... 108 108 108]
surprise,[8 8 8 ... 8 8 8]
surprise,[214 214 214 ... 171 171 171]
surprise,[ 94  94  94 ... 138 138 138]
surprise,[254 254 254 ... 255 255 255]
surprise,[164 164 164 ... 118 118 118]
surprise,[253 253 253 ... 199 199 199]
surprise,[203 203 203 ... 192 192 192]
surprise,[231 231 231 ... 248 248 248]
surprise,[252 252 252 ... 237 237 237]
surprise,[254 254 254 ...  84  84  84]
surprise,[116 116 116 ...  29  29  29]
surprise,[ 37  37  37 ... 113 113 113]
surprise,[44 44 44 ... 60 60 60]
surprise,[ 25  25  25 ... 127 127 127]
surprise,[255 255 255 ...   6   6   6]
surprise,[193 193 193 ...  35  35  35]
surprise,[ 48  48  48 ... 153 153 153]
surprise,[247 247 247 ... 247 247 247]
surprise,[252 252 252 ... 145 145 145]
surprise,[  1   1   1 ... 222 222 222]
surprise,[13 13 13 ... 22 22 22]
surprise,[255 255 255 ... 230 230 230]
surprise,[ 14  14  14 ... 161 161 161]
surprise,[111 111 111 ... 197 197 197]
surprise,[75 75 75 ... 86 86 86]
surprise,[ 43  43  43 ... 170 170 170]
surprise,[232 232 232 ... 191 191 191]
surprise,[197 197 197 ... 235 235 235]
surprise,[253 253 253 ... 139 139 139]
surprise,[254 254 254 ...  77  77  77]
surprise,[123 123 123 ...  23  23  23]
surprise,[232 232 232 ... 186 186 186]
surprise,[181 181 181 ...  60  60  60]
surprise,[ 69  69  69 ... 176 176 176]
surprise,[ 94  94  94 ... 223 223 223]
surprise,[ 16  16  16 ... 172 172 172]
surprise,[34 34 34 ... 21 21 21]
surprise,[ 50  50  50 ... 105 105 105]
surprise,[ 54  54  54 ... 185 185 185]
surprise,[ 70  70  70 ... 137 137 137]
surprise,[246 246 246 ... 255 255 255]
surprise,[162 162 162 ... 217 217 217]
surprise,[185 185 185 ... 106 106 106]
surprise,[ 87  87  87 ... 102 102 102]
surprise,[187 187 187 ... 251 251 251]
surprise,[132 132 132 ...  42  42  42]
surprise,[202 202 202 ... 252 252 252]
surprise,[255 255 255 ...  66  66  66]
surprise,[231 231 231 ...  22  22  22]
surprise,[83 83 83 ... 69 69 69]
surprise,[178 178 178 ... 146 146 146]
surprise,[174 174 174 ...  32  32  32]
surprise,[173 173 173 ... 193 193 193]
surprise,[150 150 150 ... 223 223 223]
surprise,[255 255 255 ... 175 175 175]
surprise,[255 255 255 ... 217 217 217]
surprise,[27 27 27 ... 78 78 78]
surprise,[238 238 238 ... 255 255 255]
surprise,[ 41  41  41 ... 169 169 169]
surprise,[249 249 249 ... 255 255 255]
surprise,[236 236 236 ... 223 223 223]
surprise,[81 81 81 ... 37 37 37]
surprise,[ 19  19  19 ... 238 238 238]
surprise,[107 107 107 ... 254 254 254]
surprise,[120 120 120 ... 155 155 155]
surprise,[224 224 224 ... 230 230 230]
surprise,[0 0 0 ... 0 0 0]
surprise,[ 79  79  79 ... 254 254 254]
surprise,[255 255 255 ... 163 163 163]
surprise,[ 56  56  56 ... 155 155 155]
surprise,[ 46  46  46 ... 203 203 203]
surprise,[213 213 213 ... 220 220 220]
surprise,[27 27 27 ... 39 39 39]
surprise,[173 173 173 ... 238 238 238]
surprise,[253 253 253 ... 255 255 255]
surprise,[175 175 175 ... 193 193 193]
surprise,[135 135 135 ...  80  80  80]
surprise,[ 64  64  64 ... 119 119 119]
surprise,[ 49  49  49 ... 102 102 102]
surprise,[134 134 134 ... 254 254 254]
surprise,[ 94  94  94 ... 167 167 167]
surprise,[255 255 255 ... 253 253 253]
surprise,[243 243 243 ... 188 188 188]
surprise,[252 252 252 ... 249 249 249]
surprise,[254 254 254 ... 152 152 152]
surprise,[83 83 83 ... 80 80 80]
surprise,[255 255 255 ...  29  29  29]
surprise,[69 69 69 ... 90 90 90]
surprise,[ 51  51  51 ... 197 197 197]
surprise,[207 207 207 ... 187 187 187]
surprise,[251 251 251 ... 255 255 255]
surprise,[254 254 254 ... 219 219 219]
surprise,[255 255 255 ...  98  98  98]
surprise,[255 255 255 ... 107 107 107]
surprise,[ 10  10  10 ... 136 136 136]
surprise,[127 127 127 ... 150 150 150]
surprise,[128 128 128 ... 173 173 173]
surprise,[245 245 245 ...  99  99  99]
surprise,[136 136 136 ...  65  65  65]
surprise,[ 53  53  53 ... 183 183 183]
surprise,[254 254 254 ... 253 253 253]
surprise,[43 43 43 ... 98 98 98]
surprise,[255 255 255 ... 235 235 235]
surprise,[ 80  80  80 ... 161 161 161]
surprise,[ 39  39  39 ... 239 239 239]
surprise,[239 239 239 ... 206 206 206]
surprise,[80 80 80 ... 25 25 25]
surprise,[103 103 103 ...  12  12  12]
surprise,[54 54 54 ... 50 50 50]
surprise,[255 255 255 ...   6   6   6]
surprise,[95 95 95 ... 26 26 26]
surprise,[79 79 79 ... 78 78 78]
surprise,[255 255 255 ...  38  38  38]
surprise,[248 248 248 ...  49  49  49]
surprise,[221 221 221 ... 239 239 239]
surprise,[ 46  46  46 ... 207 207 207]
surprise,[183 183 183 ... 167 167 167]
surprise,[254 254 254 ...  85  85  85]
surprise,[ 60  60  60 ... 168 168 168]
surprise,[53 53 53 ... 78 78 78]
surprise,[255 255 255 ... 249 249 249]
surprise,[187 187 187 ... 154 154 154]
surprise,[71 71 71 ... 42 42 42]
surprise,[ 97  97  97 ... 226 226 226]
surprise,[ 41  41  41 ... 248 248 248]
surprise,[116 116 116 ... 225 225 225]
surprise,[114 114 114 ...  99  99  99]
surprise,[248 248 248 ... 131 131 131]
surprise,[141 141 141 ... 197 197 197]
surprise,[246 246 246 ... 188 188 188]
surprise,[157 157 157 ... 237 237 237]
surprise,[237 237 237 ...  63  63  63]
surprise,[112 112 112 ...  32  32  32]
surprise,[193 193 193 ...   1   1   1]
surprise,[125 125 125 ... 141 141 141]
surprise,[145 145 145 ...   0   0   0]
surprise,[137 137 137 ...  67  67  67]
surprise,[127 127 127 ... 126 126 126]
surprise,[222 222 222 ...  41  41  41]
surprise,[ 68  68  68 ... 224 224 224]
surprise,[198 198 198 ... 186 186 186]
surprise,[255 255 255 ... 198 198 198]
surprise,[230 230 230 ... 237 237 237]
surprise,[15 15 15 ... 67 67 67]
surprise,[226 226 226 ... 185 185 185]
surprise,[ 46  46  46 ... 182 182 182]
surprise,[189 189 189 ... 182 182 182]
surprise,[ 78  78  78 ... 145 145 145]
surprise,[121 121 121 ...  33  33  33]
surprise,[165 165 165 ... 145 145 145]
surprise,[255 255 255 ... 254 254 254]
surprise,[128 128 128 ... 255 255 255]
surprise,[255 255 255 ... 157 157 157]
surprise,[200 200 200 ... 105 105 105]
surprise,[221 221 221 ... 113 113 113]
surprise,[251 251 251 ... 241 241 241]
surprise,[ 1  1  1 ... 51 51 51]
surprise,[253 253 253 ... 255 255 255]
surprise,[15 15 15 ... 23 23 23]
surprise,[123 123 123 ... 117 117 117]
surprise,[173 173 173 ... 127 127 127]
surprise,[253 253 253 ... 254 254 254]
surprise,[187 187 187 ... 148 148 148]
surprise,[255 255 255 ... 255 255 255]
surprise,[24 24 24 ... 30 30 30]
surprise,[182 182 182 ...  99  99  99]
surprise,[210 210 210 ... 176 176 176]
